Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,20916,9/8/2022,-0.286604376,-0.21978558,-0.197249717,21,100
Market-Adjusted Model,20919,9/8/2022,3.68E-09,0.131824218,0.089354662,21,100
Market-Adjusted Model,20920,9/8/2022,0.000379518,0.096147033,0.089734177,21,100
Market-Adjusted Model,20921,9/8/2022,-0.066673022,0.023206514,0.022681636,21,100
Market-Adjusted Model,20922,9/8/2022,-0.089636925,-0.000679672,-0.000282266,21,100
Market-Adjusted Model,20923,9/8/2022,-0.070206245,0.02717746,0.019148414,21,100
Market-Adjusted Model,20924,9/8/2022,7.38E-13,0.090976711,0.089354659,21,100
Market-Adjusted Model,20927,9/8/2022,0.028169072,0.137835634,0.11752373,21,100
Market-Adjusted Model,20928,9/8/2022,-0.041050901,0.049590343,0.048303757,21,100
Market-Adjusted Model,20929,9/8/2022,-0.06245867,0.027600657,0.026895988,21,100
Market-Adjusted Model,20930,9/8/2022,-0.002032567,0.088953286,0.087322092,21,100
Market-Adjusted Model,20931,9/8/2022,-0.002541903,0.088445974,0.086812756,21,100
Market-Adjusted Model,20932,9/8/2022,-0.001015252,0.089962252,0.088339407,21,100
Market-Adjusted Model,20935,9/8/2022,-0.035203782,0.055563347,0.054150877,21,100
Market-Adjusted Model,20936,9/8/2022,-0.041750784,0.048721623,0.047603874,21,100
Market-Adjusted Model,20937,9/8/2022,-0.071609624,0.018267458,0.017745035,21,100
Market-Adjusted Model,20938,9/8/2022,-0.102445327,-0.013814997,-0.013090668,21,100
Market-Adjusted Model,20939,9/8/2022,-0.064603122,0.025557564,0.024751537,21,100
Market-Adjusted Model,20940,9/8/2022,-0.103132108,-0.014721066,-0.013777449,21,100
Market-Adjusted Model,20943,9/8/2022,-0.117538382,-0.02938084,-0.028183723,21,100
Market-Adjusted Model,20944,9/8/2022,-0.078235829,0.011644686,0.01111883,21,100
Market-Adjusted Model,20945,9/8/2022,-0.001015252,0.089959865,0.088339407,21,100
Market-Adjusted Model,20946,9/8/2022,-9.08E-11,0.090987367,0.089354658,21,100
Market-Adjusted Model,20947,9/8/2022,-0.070624215,0.019091731,0.018730444,21,100
Market-Adjusted Model,20949,9/8/2022,-0.059852276,0.030413214,0.029502383,21,100
Market-Adjusted Model,20950,9/8/2022,-0.002030503,0.08901404,0.087324156,21,100
Market-Adjusted Model,20951,9/8/2022,-0.003048753,0.087935527,0.086305905,21,100
Market-Adjusted Model,20952,9/8/2022,-0.001017317,0.089973185,0.088337341,21,100
Market-Adjusted Model,20953,9/8/2022,-0.003045755,0.087929676,0.086308904,21,100
Market-Adjusted Model,20954,9/8/2022,-0.0015252,0.089456457,0.087829459,21,100
Market-Adjusted Model,20955,9/8/2022,-0.114060078,-0.028679407,-0.024705419,21,100
Market-Adjusted Model,20956,9/8/2022,-0.037947537,0.052508384,0.051407121,21,100
Market-Adjusted Model,20957,9/8/2022,-0.051380724,0.039246402,0.037973935,21,100
Market-Adjusted Model,20958,9/8/2022,-0.043518541,0.047198722,0.045836117,21,100
Market-Adjusted Model,20959,9/8/2022,-0.036162359,0.054601086,0.053192299,21,100
Market-Adjusted Model,20960,9/8/2022,4.17E-11,0.090979275,0.089354659,21,100
Market-Adjusted Model,20961,9/8/2022,-0.0410167,0.049616301,0.048337959,21,100
Market-Adjusted Model,20962,9/8/2022,-0.002541903,0.088432505,0.086812755,21,100
Market-Adjusted Model,20963,9/8/2022,-0.062639804,0.027847895,0.026714855,21,100
Market-Adjusted Model,20964,9/8/2022,-0.001015251,0.08996714,0.088339407,21,100
Market-Adjusted Model,20965,9/8/2022,-0.001014125,0.089977784,0.088340534,21,100
Market-Adjusted Model,20967,9/8/2022,-0.052302284,0.03764975,0.037052374,21,100
Market-Adjusted Model,20970,9/8/2022,-0.001028443,0.089946226,0.088326216,21,100
Market-Adjusted Model,20971,9/8/2022,-0.090221061,-0.001244745,-0.000866402,21,100
Market-Adjusted Model,20972,9/8/2022,-0.227030275,-0.143500516,-0.137675617,21,100
Market-Adjusted Model,20974,9/8/2022,-0.001015252,0.089963767,0.088339407,21,100
Market-Adjusted Model,20975,9/8/2022,-0.157360434,-0.057464884,-0.068005776,21,100
Market-Adjusted Model,20978,9/8/2022,-0.003729334,0.08723589,0.085625324,21,100
Market-Adjusted Model,20979,9/8/2022,0.001500785,0.051745542,0.051311161,8,100
Market-Adjusted Model,20980,9/8/2022,0.008620694,0.099615553,0.097975352,21,100
Market-Adjusted Model,20981,9/8/2022,0.003045658,0.094022858,0.092400317,21,100
Market-Adjusted Model,20982,9/8/2022,0.000505062,0.091480941,0.089859721,21,100
Market-Adjusted Model,20983,9/8/2022,0.002045036,0.093037952,0.091399695,21,100
Market-Adjusted Model,20986,9/8/2022,0.001021474,0.092005053,0.090376132,21,100
Market-Adjusted Model,20987,9/8/2022,0.005572473,0.096554595,0.094927132,21,100
Market-Adjusted Model,20988,9/8/2022,0.008130074,0.099079718,0.097484732,21,100
Market-Adjusted Model,20989,9/8/2022,0.00455697,0.095522622,0.093911628,21,100
Market-Adjusted Model,20990,9/8/2022,0.00303641,0.094023673,0.092391069,21,100
Market-Adjusted Model,20991,9/8/2022,-0.007518787,0.103053215,0.081835871,21,100
Market-Adjusted Model,20994,9/8/2022,0.005575297,0.096533266,0.094929956,21,100
Market-Adjusted Model,20995,9/8/2022,0.007099458,0.098058452,0.096454116,21,100
Market-Adjusted Model,20996,9/8/2022,-0.402777736,-0.375949607,-0.313423078,21,100
Market-Adjusted Model,20997,9/8/2022,0.002536842,0.093559323,0.091891501,21,100
Market-Adjusted Model,20998,9/8/2022,0.135781393,0.234359458,0.225136052,21,100
Market-Adjusted Model,20999,9/8/2022,-0.400000001,-0.399788946,-0.310645342,21,100
Market-Adjusted Model,21000,9/8/2022,0.00303641,0.094012538,0.092391069,21,100
Market-Adjusted Model,21002,9/8/2022,-0.351851885,-0.32197926,-0.262497227,21,100
Market-Adjusted Model,21003,9/8/2022,0.003544289,0.094518868,0.092898947,21,100
Market-Adjusted Model,21006,9/8/2022,0.001024614,0.092005923,0.090379272,21,100
Market-Adjusted Model,21007,9/8/2022,-0.576158963,-0.653832737,-0.486804305,21,100
Market-Adjusted Model,21008,9/8/2022,0.00711379,0.098103775,0.096468448,21,100
Market-Adjusted Model,21009,9/8/2022,0.005060807,0.096030031,0.094415465,21,100
Market-Adjusted Model,21010,9/8/2022,0.005071013,0.096048142,0.094425672,21,100
Market-Adjusted Model,21011,9/8/2022,-0.000509177,0.090465238,0.088845482,21,100
Market-Adjusted Model,21014,9/8/2022,0.006085138,0.09704054,0.095439797,21,100
Market-Adjusted Model,21015,9/8/2022,0.005578125,0.096538898,0.094932783,21,100
Market-Adjusted Model,21016,9/8/2022,-0.10750985,0.003038081,-0.018155192,21,100
Market-Adjusted Model,21017,9/8/2022,-0.05166555,0.051125877,0.037689108,21,100
Market-Adjusted Model,21018,9/8/2022,0.00740008,0.098392385,0.096754739,21,100
Market-Adjusted Model,21019,9/8/2022,-0.001524425,0.08945257,0.087830233,21,100
Market-Adjusted Model,21020,9/8/2022,-0.080318356,0.016881829,0.009036302,21,100
Market-Adjusted Model,21022,9/8/2022,-0.097393698,-0.009480638,-0.008039039,21,100
Market-Adjusted Model,21023,9/8/2022,-0.002032567,0.088944679,0.087322092,21,100
Market-Adjusted Model,21024,9/8/2022,-0.242819799,-0.125862959,-0.153465141,21,100
Market-Adjusted Model,21025,9/8/2022,0.002028444,0.093015393,0.091383103,21,100
Market-Adjusted Model,21026,9/8/2022,-0.098958305,0.005768671,-0.009603646,21,100
Market-Adjusted Model,21027,9/8/2022,-0.07478987,0.028910471,0.014564788,21,100
Market-Adjusted Model,21028,9/8/2022,-0.154038831,-0.012797917,-0.064684173,21,100
Market-Adjusted Model,21029,9/8/2022,0.306706046,0.508775168,0.396060704,21,100
Market-Adjusted Model,21030,9/8/2022,-0.163978532,-0.073308926,-0.074623873,21,100
Market-Adjusted Model,21031,9/8/2022,4.19E-11,0.090984407,0.089354659,21,100
Market-Adjusted Model,21032,9/8/2022,-0.212025331,-0.127765224,-0.122670672,21,100
Market-Adjusted Model,21033,9/8/2022,-0.002032567,0.088950137,0.087322092,21,100
Market-Adjusted Model,21034,9/8/2022,0.002026389,0.093019474,0.091381047,21,100
Market-Adjusted Model,21035,9/8/2022,-0.003045755,0.087942883,0.086308904,21,100
Market-Adjusted Model,21036,9/8/2022,-0.312499999,-0.260967905,-0.22314534,21,100
Market-Adjusted Model,21037,9/8/2022,-0.304255304,-0.239480454,-0.214900645,21,100
Market-Adjusted Model,21041,9/8/2022,-0.343320363,-0.302137433,-0.253965704,21,100
Market-Adjusted Model,21042,9/8/2022,-0.260024709,-0.16529554,-0.170670051,21,100
Market-Adjusted Model,21043,9/8/2022,0.002030406,0.093014565,0.091385065,21,100
Market-Adjusted Model,21044,9/8/2022,-0.013779474,0.105699887,0.075575185,21,100
Market-Adjusted Model,21045,9/8/2022,-0.003048753,0.08792749,0.086305905,21,100
Market-Adjusted Model,21046,9/8/2022,-0.0005084,0.090487756,0.088846259,21,100
Market-Adjusted Model,21049,9/8/2022,0.001016284,0.091997139,0.090370942,21,100
Market-Adjusted Model,21050,9/8/2022,0.007099458,0.098064281,0.096454117,21,100
Market-Adjusted Model,21051,9/8/2022,-0.23271894,-0.150706742,-0.143364281,21,100
Market-Adjusted Model,21052,9/8/2022,0.003417954,0.095564303,0.092772612,21,100
Market-Adjusted Model,21053,9/8/2022,-0.035714245,0.079142675,0.053640414,21,100
Market-Adjusted Model,21054,9/8/2022,-0.000505476,0.090536758,0.088849182,21,100
Market-Adjusted Model,21055,9/8/2022,-0.340688573,-0.293174171,-0.251333914,21,100
Market-Adjusted Model,21056,9/8/2022,-0.001510608,0.089495883,0.08784405,21,100
Market-Adjusted Model,21057,9/8/2022,-0.000508659,0.090470241,0.088846,21,100
Market-Adjusted Model,21058,9/8/2022,0.005071014,0.096033062,0.094425672,21,100
Market-Adjusted Model,21059,9/8/2022,-0.001015251,0.089982111,0.088339407,21,100
Market-Adjusted Model,21060,9/8/2022,-0.097103872,0.035534888,-0.007749213,21,100
Market-Adjusted Model,21061,9/8/2022,-0.119101069,-0.052915962,-0.029746411,21,100
Market-Adjusted Model,21062,9/8/2022,-0.419152293,-0.290160337,-0.329797635,21,100
Market-Adjusted Model,21065,9/8/2022,-0.208053662,-0.12277462,-0.118699004,21,100
Market-Adjusted Model,21066,9/8/2022,0.081967228,0.185079365,0.171321886,21,100
Market-Adjusted Model,21067,9/8/2022,-0.008088971,0.082885457,0.081265687,21,100
Market-Adjusted Model,21068,9/8/2022,0.002024241,0.092997543,0.0913789,21,100
Market-Adjusted Model,21069,9/8/2022,-0.009684126,0.084026624,0.079670532,21,100
Market-Adjusted Model,21070,9/8/2022,-0.00151509,0.08947797,0.087839569,21,100
Market-Adjusted Model,21072,9/8/2022,-0.117297301,-0.021073123,-0.027942643,21,100
Market-Adjusted Model,21073,9/8/2022,0.004052681,0.095018011,0.09340734,21,100
Market-Adjusted Model,21074,9/8/2022,-0.212976049,-0.130162086,-0.12362139,21,100
Market-Adjusted Model,21075,9/8/2022,0.00455697,0.095522618,0.093911629,21,100
Market-Adjusted Model,21076,9/8/2022,-0.382352946,-0.347827983,-0.292998288,21,100
Market-Adjusted Model,21077,9/8/2022,-0.47619003,-0.501905092,-0.386835371,21,100
Market-Adjusted Model,21078,9/8/2022,0.00253427,0.093510685,0.091888929,21,100
Market-Adjusted Model,21079,9/8/2022,-0.00304885,0.087956267,0.086305808,21,100
Market-Adjusted Model,21080,9/8/2022,-0.002543196,0.088434361,0.086811462,21,100
Market-Adjusted Model,21081,9/8/2022,-0.232558179,-0.151750633,-0.14320352,21,100
Market-Adjusted Model,21082,9/8/2022,0.00252649,0.093499294,0.091881149,21,100
Market-Adjusted Model,21083,9/8/2022,-0.001016283,0.089983604,0.088338375,21,100
Market-Adjusted Model,21084,9/8/2022,0.003062858,0.094097276,0.092417516,21,100
Market-Adjusted Model,21085,9/8/2022,0.005575297,0.096538395,0.094929956,21,100
Market-Adjusted Model,21086,9/8/2022,-0.002532986,0.088451457,0.086821673,21,100
Market-Adjusted Model,21087,9/8/2022,-0.164215127,-0.073226599,-0.074860469,21,100
Market-Adjusted Model,21088,9/8/2022,-0.006085139,0.084878951,0.08326952,21,100
Market-Adjusted Model,21089,9/8/2022,0.026315797,0.172510454,0.115670455,21,100
Market-Adjusted Model,21090,9/8/2022,-0.306382953,-0.248170395,-0.217028294,21,100
Market-Adjusted Model,21091,9/8/2022,0.117142873,0.23888587,0.206497531,21,100
Market-Adjusted Model,21092,9/8/2022,8.44E-12,0.09097342,0.089354659,21,100
Market-Adjusted Model,21094,9/8/2022,-0.001017317,0.089956748,0.088337341,21,100
Market-Adjusted Model,21095,9/8/2022,0.003540703,0.094522164,0.092895361,21,100
Market-Adjusted Model,21096,9/8/2022,-0.487658441,-0.551771497,-0.398303783,21,100
Market-Adjusted Model,21097,9/8/2022,0.003039487,0.094017906,0.092394145,21,100
Market-Adjusted Model,21099,9/8/2022,-0.001523651,0.089456694,0.087831008,21,100
Market-Adjusted Model,21102,9/8/2022,0.096654269,0.209535254,0.186008928,21,100
Market-Adjusted Model,21103,9/8/2022,-0.395906048,-0.319886016,-0.30655139,21,100
Market-Adjusted Model,21104,9/8/2022,0.002550982,0.093530557,0.09190564,21,100
Market-Adjusted Model,21105,9/8/2022,0.183284843,0.27629465,0.272639502,21,100
Market-Adjusted Model,21106,9/8/2022,-0.468234977,-0.346468617,-0.378880318,21,100
Market-Adjusted Model,21107,9/8/2022,-0.00303641,0.087939006,0.086318248,21,100
Market-Adjusted Model,21108,9/8/2022,-0.004056791,0.086914253,0.085297867,21,100
Market-Adjusted Model,21109,9/8/2022,7.28E-09,0.128333952,0.089354666,21,100
Market-Adjusted Model,21110,9/8/2022,0.206095166,0.307296756,0.295449825,21,100
Market-Adjusted Model,21111,9/8/2022,-0.281886401,-0.149273983,-0.192531743,21,100
Market-Adjusted Model,21112,9/8/2022,-0.090211182,0.008467593,-0.000856523,21,100
Market-Adjusted Model,21113,9/8/2022,0.002036707,0.093018741,0.091391365,21,100
Market-Adjusted Model,21114,9/8/2022,0.001451412,0.092431366,0.090806071,21,100
Market-Adjusted Model,21115,9/8/2022,0.006088323,0.097048361,0.095442982,21,100
Market-Adjusted Model,21116,9/8/2022,-0.108329321,-0.015950403,-0.018974663,21,100
Market-Adjusted Model,21117,9/8/2022,-0.414062479,-0.407189583,-0.32470782,21,100
Market-Adjusted Model,21118,9/8/2022,0.024861913,0.131415568,0.114216571,21,100
Market-Adjusted Model,21120,9/8/2022,-0.302250757,-0.256698595,-0.212896099,21,100
Market-Adjusted Model,21121,9/8/2022,-0.00805688,0.092740864,0.081297779,21,100
Market-Adjusted Model,21122,9/8/2022,-0.057919603,0.041445901,0.031435056,21,100
Market-Adjusted Model,21123,9/8/2022,-0.129317989,-0.03503446,-0.039963331,21,100
Market-Adjusted Model,21124,9/8/2022,-0.121323501,-0.035686654,-0.031968842,21,100
Market-Adjusted Model,21125,9/8/2022,-0.053053586,0.051619415,0.036301072,21,100
Market-Adjusted Model,21152,9/8/2022,-0.094782994,-0.006594531,-0.005428336,21,100
Market-Adjusted Model,21178,9/8/2022,-0.018994456,0.072706182,0.070360203,21,100
Market-Adjusted Model,21186,9/8/2022,-0.2077702,-0.12712651,-0.118415542,21,100
Market-Adjusted Model,21193,9/8/2022,-4.28E-11,0.090975194,0.089354659,21,100
Market-Adjusted Model,21195,9/8/2022,-0.108988871,-0.020599008,-0.019634212,21,100
Market-Adjusted Model,21196,9/8/2022,-0.068683919,0.021520708,0.02067074,21,100
Market-Adjusted Model,21197,9/8/2022,-0.087345874,0.002116325,0.002008784,21,100
Market-Adjusted Model,21198,9/8/2022,-0.107883813,0.061203779,-0.018529154,21,100
Market-Adjusted Model,21199,9/8/2022,-0.003051855,0.08794072,0.086302804,21,100
Market-Adjusted Model,21204,9/8/2022,0.002538646,0.024630764,0.025077936,4,100
Market-Adjusted Model,21205,9/8/2022,-0.141304388,-0.044147923,-0.05194973,21,100
Market-Adjusted Model,21206,9/8/2022,-0.092804308,-0.004070899,-0.003449649,21,100
Market-Adjusted Model,21207,9/8/2022,-0.033626288,0.060509574,0.055728371,21,100
Market-Adjusted Model,21209,9/8/2022,-0.194199246,-0.108431439,-0.104844587,21,100
Market-Adjusted Model,21210,9/8/2022,-0.117821825,-0.004228939,-0.028467167,21,100
Market-Adjusted Model,21211,9/8/2022,-0.003054963,0.08791921,0.086299696,21,100
Market-Adjusted Model,21212,9/8/2022,-0.030927794,0.059605539,0.058426865,21,100
Market-Adjusted Model,21213,9/8/2022,-0.098194925,-0.008201008,-0.008840267,21,100
Market-Adjusted Model,21214,9/8/2022,-0.086690516,0.002289349,0.002664142,21,100
Market-Adjusted Model,21217,9/8/2022,-1.74E-10,0.090983763,0.089354658,21,100
Market-Adjusted Model,21218,9/8/2022,-0.001497788,0.089480459,0.087856871,21,100
Market-Adjusted Model,21219,9/8/2022,-0.057524388,0.040635303,0.03183027,21,100
Market-Adjusted Model,21220,9/8/2022,-0.041132285,0.049336784,0.048222374,21,100
Market-Adjusted Model,21221,9/8/2022,-0.000508659,0.090477097,0.088846,21,100
Market-Adjusted Model,21222,9/8/2022,-0.273381314,-0.219043336,-0.184026655,21,100
Market-Adjusted Model,21225,9/8/2022,-0.059153143,0.031230806,0.030201516,21,100
Market-Adjusted Model,21226,9/8/2022,-3.15E-10,0.090983992,0.089354658,21,100
Market-Adjusted Model,21227,9/8/2022,-0.108936771,-0.020584063,-0.019582112,21,100
Market-Adjusted Model,21228,9/8/2022,-0.177192943,-0.082295053,-0.087838285,21,100
Market-Adjusted Model,21229,9/8/2022,-0.000509177,0.090484718,0.088845482,21,100
Market-Adjusted Model,21230,9/8/2022,-0.118971027,-0.017369368,-0.029616369,21,100
Market-Adjusted Model,21233,9/8/2022,0.10500002,0.238801884,0.194354678,21,100
Market-Adjusted Model,21234,9/8/2022,-0.107082993,-0.01976813,-0.017728335,21,100
Market-Adjusted Model,21235,9/8/2022,-0.088429917,0.000801847,0.000924741,21,100
Market-Adjusted Model,21236,9/8/2022,-0.078042538,0.011555168,0.01131212,21,100
Market-Adjusted Model,21237,9/8/2022,-0.084403988,0.008118414,0.004950671,21,100
Market-Adjusted Model,21238,9/8/2022,-0.082325269,0.007547173,0.00702939,21,100
Market-Adjusted Model,21239,9/8/2022,-0.094067161,-0.004072428,-0.004712502,21,100
Market-Adjusted Model,21240,9/8/2022,-0.062666304,0.028075442,0.026688354,21,100
Market-Adjusted Model,21241,9/8/2022,-0.099470558,-0.010663325,-0.0101159,21,100
Market-Adjusted Model,21242,9/8/2022,0.132401474,0.226169898,0.221756133,21,100
Market-Adjusted Model,21243,9/8/2022,-0.028154177,0.063494019,0.061200482,21,100
Market-Adjusted Model,21244,9/8/2022,-0.081868638,0.0076813,0.007486021,21,100
Market-Adjusted Model,21245,9/8/2022,-0.084976905,0.003260003,0.004377753,21,100
Market-Adjusted Model,21246,9/8/2022,-0.074744962,0.015999257,0.014609697,21,100
Market-Adjusted Model,21248,9/8/2022,-0.069759292,0.020085513,0.019595367,21,100
Market-Adjusted Model,21249,9/8/2022,0.100917445,0.200253098,0.190272104,21,100
Market-Adjusted Model,21250,9/8/2022,-0.09813462,-0.010717721,-0.008779961,21,100
Market-Adjusted Model,21251,9/8/2022,-0.094751134,-0.006736769,-0.005396475,21,100
Market-Adjusted Model,21252,9/8/2022,-0.085371203,0.003668354,0.003983456,21,100
Market-Adjusted Model,21253,9/8/2022,0.00508132,0.096046921,0.094435979,21,100
Market-Adjusted Model,21254,9/8/2022,0.006097507,0.097077369,0.095452165,21,100
Market-Adjusted Model,21255,9/8/2022,0.00456159,0.095528766,0.093916248,21,100
Market-Adjusted Model,21256,9/8/2022,0.004056791,0.095029622,0.09341145,21,100
Market-Adjusted Model,21257,9/8/2022,0.01646679,0.122788187,0.105821448,21,100
Market-Adjusted Model,21259,9/8/2022,-0.106952722,-0.018487064,-0.017598063,21,100
Market-Adjusted Model,21260,9/8/2022,-0.417307657,-0.338244742,-0.327952998,21,100
Market-Adjusted Model,21261,9/8/2022,-0.197080332,-0.121351543,-0.107725673,21,100
Market-Adjusted Model,21262,9/8/2022,-0.275918377,-0.218302801,-0.186563718,21,100
Market-Adjusted Model,21263,9/8/2022,0.013840828,0.127101351,0.103195487,21,100
Market-Adjusted Model,21264,9/8/2022,0.003365368,0.096876361,0.092720026,21,100
Market-Adjusted Model,21265,9/8/2022,-0.067553816,0.024145275,0.021800843,21,100
Market-Adjusted Model,21267,9/8/2022,-0.002036609,0.08893963,0.087318049,21,100
Market-Adjusted Model,21268,9/8/2022,-0.164062442,-0.07823555,-0.074707783,21,100
